,hour_UT,Alt,GLat,GLon,MLat,MLon,MLT,DOY,SYM-H,P10.7,Kp,den_GRACE,den_NET
6494,9.020833333333334,482.6720000000005,-25.83,216.272,-23.893613815307617,-66.11666870117188,23.906291198730468,262.0,-6.0,69.26975308641975,0.7,31751.4,38007.55944113649
6495,9.022222222222224,482.5870000000005,-25.511,216.258,-23.580848693847656,-66.22621154785156,23.900304158528645,262.0,-6.0,69.26975308641975,0.7,31514.8,38275.59929390736
6496,9.023611111111112,482.5010000000002,-25.191,216.243,-23.267040252685547,-66.33605194091797,23.89457804361979,262.0,-6.0,69.26975308641975,0.7,31309.2,38594.347945156
6497,9.025,482.41399999999976,-24.871,216.229,-22.95284843444824,-66.4439468383789,23.888713073730468,262.0,-6.0,69.26975308641975,0.7,31174.2,38965.91771166982
6498,9.02638888888889,482.3270000000002,-24.552,216.215,-22.639434814453125,-66.55061340332031,23.882661437988283,262.0,-6.0,69.26975308641975,0.7,31217.7,39385.13260550409
6499,9.02777777777778,482.2399999999998,-24.232,216.2,-22.32497787475586,-66.65760803222656,23.87714385986328,262.0,-6.0,69.26975308641975,0.7,31086.8,39838.024323191625
6500,9.029166666666669,482.152,-23.912,216.186,-22.010149002075195,-66.76268768310547,23.871485392252605,262.0,-6.0,69.26975308641975,0.7,31311.2,40308.05422901069
6501,9.030555555555557,482.0640000000003,-23.592,216.172,-21.695114135742188,-66.86685943603516,23.86561787923177,262.0,-6.0,69.26975308641975,0.7,31706.4,40776.06278536695
6502,9.031944444444443,481.9750000000004,-23.272,216.157,-21.380035400390625,-66.97109985351562,23.860302225748697,262.0,-6.0,69.26975308641975,0.7,32335.6,41222.58531060914
6503,9.033333333333331,481.8860000000004,-22.953,216.143,-21.065587997436523,-67.07318115234375,23.854861450195312,262.0,-6.0,69.26975308641975,0.7,33222.4,41645.96868489449
6504,9.03472222222222,481.7960000000003,-22.633,216.128,-20.750110626220703,-67.17564392089844,23.84912567138672,262.0,-6.0,69.26975308641975,0.7,34298.7,42063.99881360316
6505,9.036111111111111,481.7060000000001,-22.313,216.114,-20.43428039550781,-67.27626037597656,23.84379374186198,262.0,-6.0,69.26975308641975,0.7,35397.3,42496.25125187299
6506,9.0375,481.616,-21.993,216.099,-20.1184139251709,-67.37698364257812,23.838734944661457,262.0,-6.0,69.26975308641975,0.7,36245.7,42969.78162103175
6507,9.03888888888889,481.52500000000055,-21.673,216.084,-19.802358627319336,-67.47686004638672,23.83318837483724,262.0,-6.0,69.26975308641975,0.7,36548.6,43504.03651403506
6508,9.040277777777778,481.433,-21.353,216.07,-19.4859619140625,-67.57490539550781,23.828044128417968,262.0,-6.0,69.26975308641975,0.7,36398.4,44092.807639069615
6509,9.041666666666666,481.3410000000004,-21.033,216.055,-19.16954231262207,-67.67312622070312,23.823167928059892,262.0,-6.0,69.26975308641975,0.7,35855.5,44729.09336775974
6510,9.043055555555556,481.2489999999998,-20.713,216.04,-18.852941513061523,-67.77051544189453,23.818078104654948,262.0,-6.0,69.26975308641975,0.7,35532.1,45406.60458966631
6511,9.044444444444444,481.156,-20.393,216.026,-18.5360107421875,-67.86611938476562,23.812837727864583,262.0,-6.0,69.26975308641975,0.7,35393.3,46115.52878159465
6512,9.045833333333333,481.0630000000001,-20.073,216.011,-18.219066619873047,-67.9619140625,23.808139038085937,262.0,-6.0,69.26975308641975,0.7,36011.6,46840.95089433359
6513,9.047222222222222,480.9690000000001,-19.753,215.996,-17.901954650878906,-68.05692291259766,23.803222147623696,262.0,-6.0,69.26975308641975,0.7,36979.5,47585.17133202814
6514,9.04861111111111,480.875,-19.432,215.981,-17.58367919921875,-68.15141296386719,23.7980707804362,262.0,-6.0,69.26975308641975,0.7,38248.1,48348.246175746914
6515,9.05,480.781,-19.112,215.967,-17.266096115112305,-68.2439193725586,23.79333038330078,262.0,-6.0,69.26975308641975,0.7,39299.5,49117.30486372169
6516,9.051388888888887,480.6860000000006,-18.792,215.952,-16.948509216308594,-68.33665466308594,23.78885447184245,262.0,-6.0,69.26975308641975,0.7,40716.4,49901.60461026387
6517,9.05277777777778,480.5910000000004,-18.472,215.937,-16.630769729614258,-68.42865753173828,23.78388214111328,262.0,-6.0,69.26975308641975,0.7,42164.1,50723.06709648557
6518,9.054166666666667,480.4949999999999,-18.152,215.922,-16.312885284423828,-68.51994323730469,23.779237365722658,262.0,-6.0,69.26975308641975,0.7,43490.7,51557.682447471656
6519,9.055555555555555,480.39900000000034,-17.831,215.907,-15.993857383728027,-68.61074829101562,23.774902852376304,262.0,-6.0,69.26975308641975,0.7,44785.9,52375.80564738868
6520,9.056944444444444,480.3020000000006,-17.511,215.892,-15.675694465637209,-68.70062255859375,23.77035980224609,262.0,-6.0,69.26975308641975,0.7,46488.3,53170.812120361945
6521,9.058333333333334,480.2049999999999,-17.191,215.877,-15.35739803314209,-68.78981018066406,23.765592447916667,262.0,-6.0,69.26975308641975,0.7,47940.1,53948.45211444556
6522,9.059722222222224,480.1080000000002,-16.871,215.862,-15.03897476196289,-68.87832641601562,23.76142323811849,262.0,-6.0,69.26975308641975,0.7,49607.6,54702.83613885263
6523,9.061111111111112,480.0100000000002,-16.55,215.847,-14.719423294067385,-68.9664077758789,23.75701141357422,262.0,-6.0,69.26975308641975,0.7,51872.7,55448.9190050305
6524,9.0625,479.91100000000006,-16.23,215.832,-14.400757789611816,-69.05361938476562,23.752387491861978,262.0,-6.0,69.26975308641975,0.7,54358.7,56179.73397214137
6525,9.06388888888889,479.8130000000001,-15.909,215.817,-14.080975532531738,-69.14041137695312,23.74834442138672,262.0,-6.0,69.26975308641975,0.7,56418.0,56884.255056433634
6526,9.065277777777778,479.714,-15.589,215.802,-13.762086868286133,-69.22635650634766,23.74408620198568,262.0,-6.0,69.26975308641975,0.7,58483.3,57568.700513834585
6527,9.066666666666666,479.6140000000005,-15.269,215.787,-13.443095207214355,-69.31169128417969,23.73959706624349,262.0,-6.0,69.26975308641975,0.7,60081.5,58236.98336831557
6528,9.068055555555556,479.5140000000001,-14.948,215.772,-13.123000144958496,-69.39664459228516,23.735412089029943,262.0,-6.0,69.26975308641975,0.7,62196.8,58886.49171788595
6529,9.069444444444445,479.41399999999976,-14.628,215.757,-12.803815841674805,-69.48078918457031,23.73155822753906,262.0,-6.0,69.26975308641975,0.7,65014.9,59516.92852431722
